page	claim	verdict	tags	date	author	source_list	source_url
https://www.snopes.com/fact-check/briefcasing-the-joint/	a group of muslim women clutching briefcases and text messaging during films were spotted making a terrorist attack dry run in a raleigh, north carolina theater.	false.	[]		David Mikkelson	['http://www.alhediya.com/chadab.htm']	http://www.alhediya.com/chadab.htm
https://www.snopes.com/fact-check/apod/	a u.s. army soldier received a rude response after inquiring with an online retailer about shipments to apo addresses.	true.	[]		David Mikkelson	['http://fpoapo.com/guide.htm']	http://fpoapo.com/guide.htm
https://www.snopes.com/fact-check/airline-tickets-scam/	several online airline ticket sites are scams used to harvest credit card numbers or cheat consumers out of their money.	undetermined.	['scams']		David Mikkelson	['http://www.greatestcities.com/community/forum/1374341.html', 'http://ripoffreport.com/reports/ripoff120731.htm', 'http://ripoffreport.com/results.asp?q1=ALL&q4=&q6=&q3=&q2=&q7=&searchtype=0&submit2=Search%21&q5=submitprice.net&Search=Search']	http://www.greatestcities.com/community/forum/1374341.html
https://www.snopes.com/fact-check/airline-tickets-scam/	several online airline ticket sites are scams used to harvest credit card numbers or cheat consumers out of their money.	undetermined.	['scams']		David Mikkelson	['http://www.greatestcities.com/community/forum/1374341.html', 'http://ripoffreport.com/reports/ripoff120731.htm', 'http://ripoffreport.com/results.asp?q1=ALL&q4=&q6=&q3=&q2=&q7=&searchtype=0&submit2=Search%21&q5=submitprice.net&Search=Search']	http://ripoffreport.com/reports/ripoff120731.htm
https://www.snopes.com/fact-check/airline-tickets-scam/	several online airline ticket sites are scams used to harvest credit card numbers or cheat consumers out of their money.	undetermined.	['scams']		David Mikkelson	['http://www.greatestcities.com/community/forum/1374341.html', 'http://ripoffreport.com/reports/ripoff120731.htm', 'http://ripoffreport.com/results.asp?q1=ALL&q4=&q6=&q3=&q2=&q7=&searchtype=0&submit2=Search%21&q5=submitprice.net&Search=Search']	http://ripoffreport.com/results.asp?q1=ALL&q4=&q6=&q3=&q2=&q7=&searchtype=0&submit2=Search%21&q5=submitprice.net&Search=Search
https://www.snopes.com/fact-check/flash-mountain/	women	true.	['disney parks', 'Theme Parks']		David Mikkelson	['http://web.archive.org/web/20000918213331/home.europa.com/~cabelsa/flash/']	http://web.archive.org/web/20000918213331/home.europa.com/~cabelsa/flash/
https://www.snopes.com/fact-check/felon-spy/	web site provides listings of violent criminals residing in your neighborhood.	false.	['hoaxes']		David Mikkelson	['http://www.felonspy.com/', 'http://www.meganslaw.ca.gov/']	http://www.felonspy.com/
https://www.snopes.com/fact-check/felon-spy/	web site provides listings of violent criminals residing in your neighborhood.	false.	['hoaxes']		David Mikkelson	['http://www.felonspy.com/', 'http://www.meganslaw.ca.gov/']	http://www.meganslaw.ca.gov/
https://www.snopes.com/fact-check/medical-adoptions/	web site offers to sell thirdworld orphans for adoption as organ donors.	false.	['hoaxes']		David Mikkelson	['http://www.medicaladoptions.com', 'http://www.medicaladoptions.com/childrens_profiles.html']	http://www.medicaladoptions.com
https://www.snopes.com/fact-check/medical-adoptions/	web site offers to sell thirdworld orphans for adoption as organ donors.	false.	['hoaxes']		David Mikkelson	['http://www.medicaladoptions.com', 'http://www.medicaladoptions.com/childrens_profiles.html']	http://www.medicaladoptions.com/childrens_profiles.html
https://www.snopes.com/fact-check/letter-from-an-afghan-american/	a writer named tamim ansary penned an essay from the perspective of an afghanamerican.	true.	[]		David Mikkelson	['http://www.tompaine.com/opinion/2001/09/16/index.html']	http://www.tompaine.com/opinion/2001/09/16/index.html
https://www.snopes.com/fact-check/collapse-into-cool/	starbucks recalled collapse into cool promotional posters due to complaints that they contained imagery reminiscent of the 911 terrorist attacks.	true.	[]		David Mikkelson	['http://web.archive.org/web/20010921080810/http://abcnews.go.com/sections/entertainment/DailyNews/moviesreedited010919.html']	http://web.archive.org/web/20010921080810/http://abcnews.go.com/sections/entertainment/DailyNews/moviesreedited010919.html
https://www.snopes.com/fact-check/false-footaging/	cnn used old footage to fake images of palestinians dancing in the street after the terrorist attack on the usa.	false.	[]		David Mikkelson	['http://us.news2.yimg.com/f/42/31/7m/dailynews.yahoo.com/h/nm/20010911/ts/crash_tradecenter_arabs_dc.html', 'http://www.cnn.com/2001/US/09/20/cnn.statement/index.html', 'http://www.cnn.com/2001/US/09/20/reuters.statement/index.html']	http://us.news2.yimg.com/f/42/31/7m/dailynews.yahoo.com/h/nm/20010911/ts/crash_tradecenter_arabs_dc.html
https://www.snopes.com/fact-check/false-footaging/	cnn used old footage to fake images of palestinians dancing in the street after the terrorist attack on the usa.	false.	[]		David Mikkelson	['http://us.news2.yimg.com/f/42/31/7m/dailynews.yahoo.com/h/nm/20010911/ts/crash_tradecenter_arabs_dc.html', 'http://www.cnn.com/2001/US/09/20/cnn.statement/index.html', 'http://www.cnn.com/2001/US/09/20/reuters.statement/index.html']	http://www.cnn.com/2001/US/09/20/cnn.statement/index.html
https://www.snopes.com/fact-check/false-footaging/	cnn used old footage to fake images of palestinians dancing in the street after the terrorist attack on the usa.	false.	[]		David Mikkelson	['http://us.news2.yimg.com/f/42/31/7m/dailynews.yahoo.com/h/nm/20010911/ts/crash_tradecenter_arabs_dc.html', 'http://www.cnn.com/2001/US/09/20/cnn.statement/index.html', 'http://www.cnn.com/2001/US/09/20/reuters.statement/index.html']	http://www.cnn.com/2001/US/09/20/reuters.statement/index.html
https://www.snopes.com/fact-check/the-binch/	a writer named rob suggs penned the poem the binch in order to help explain the world trade center attacks to the children at an atlanta hospital for whom he performs storytelling therapy.	not quite.	[]		David Mikkelson	['http://www.choa.org/families/binchresponse.shtml']	http://www.choa.org/families/binchresponse.shtml
https://www.snopes.com/fact-check/yo-duh/	significance can be found in numbers relating to the september 11 terrorist attacks on the u.s.	false.	[]		David Mikkelson	['http://www.the-acr.com/codes/cntrycd.htm#i', 'http://hometown.aol.com/davepawson/elevens.html']	http://www.the-acr.com/codes/cntrycd.htm#i
https://www.snopes.com/fact-check/yo-duh/	significance can be found in numbers relating to the september 11 terrorist attacks on the u.s.	false.	[]		David Mikkelson	['http://www.the-acr.com/codes/cntrycd.htm#i', 'http://hometown.aol.com/davepawson/elevens.html']	http://hometown.aol.com/davepawson/elevens.html
https://www.snopes.com/fact-check/luther-burger/	the luther burger, a bacon cheeseburger served on a krispy kreme doughnut bun, is a real food named after rb singer luther vandross.	true.	['kiwi banana']		David Mikkelson	['http://www.recipesource.com/main-dishes/sandwiches/02/rec0236.html']	http://www.recipesource.com/main-dishes/sandwiches/02/rec0236.html
https://www.snopes.com/fact-check/las-boy-scout/	monies given to the september 11 fund are being used to defend suspected terrorists.	false.	[]		David Mikkelson	['http://www.legal-aid.org/lasfaq.htm']	http://www.legal-aid.org/lasfaq.htm
https://www.snopes.com/fact-check/long-island-black-friday/	minutes of emergency response agencies meeting reveal that on 26 november 2004 four long island shopping malls will be hit in a terrorist attack using chemical weapons.	false.	[]		David Mikkelson	['http://www.islipexchange.com/']	http://www.islipexchange.com/
https://www.snopes.com/fact-check/voting-for-change/	the 2008 u.s. economic downturn resulted from democratic control of congress in 2007.	false.	[]		David Mikkelson	['http://www.nizkor.org/features/fallacies/post-hoc.html']	http://www.nizkor.org/features/fallacies/post-hoc.html
https://www.snopes.com/fact-check/phil-mickelson/	pro golfer phil mickelson lost 200,000 wagering with his golfing partners, then tried to get out of paying up.	false.	['golf']		David Mikkelson	['http://golfinq.blogspot.com/2008/04/mickelson-hoax.html']	http://golfinq.blogspot.com/2008/04/mickelson-hoax.html
https://www.snopes.com/fact-check/bride-and-go-seek/	the corpse of a hide n seekplaying bride who disappeared on her wedding day is found in a locked trunk years later.	legend: the corpse of a hide ‘n’ seek-playing bride who disappeared on her wedding day is found in a locked trunk years later.	['Gruesome Discoveries']		David Mikkelson	['http://web.archive.org/web/20000511134257/http://www.zoomnet.net/~petecol/baylyth.html', 'http://us.imdb.com/Title?0040746']	http://web.archive.org/web/20000511134257/http://www.zoomnet.net/~petecol/baylyth.html
https://www.snopes.com/fact-check/bride-and-go-seek/	the corpse of a hide n seekplaying bride who disappeared on her wedding day is found in a locked trunk years later.	legend: the corpse of a hide ‘n’ seek-playing bride who disappeared on her wedding day is found in a locked trunk years later.	['Gruesome Discoveries']		David Mikkelson	['http://web.archive.org/web/20000511134257/http://www.zoomnet.net/~petecol/baylyth.html', 'http://us.imdb.com/Title?0040746']	http://us.imdb.com/Title?0040746
https://www.snopes.com/fact-check/presidential-prayer-team/	president george w. bush has sponsored the creation of a presidential prayer team.	false.	['george w bush']		David Mikkelson	['http://web.archive.org/web/20020118135817/http://www.theenvoygroup.com/']	http://web.archive.org/web/20020118135817/http://www.theenvoygroup.com/
https://www.snopes.com/fact-check/croak-a-cola/	alqaeda terrorists have poisoned one in five cans of cocacola with anthrax and arsenic.	false.	[]		David Mikkelson	['http://www.cnn.com/EMAIL/']	http://www.cnn.com/EMAIL/
https://www.snopes.com/fact-check/not-in-touch/	an open letter to terrorists from an american grandfather was written by dr. charles f. stanley, the atlanta pastor who appears on the in touch radio and television broadcasts.	false.	[]		David Mikkelson	['http://web.archive.org/web/20010322200957/http://www.intouch.org/index_76034.html', 'http://web.archive.org/web/20021209093534/http://www.intouch.org/inside/about_us/biography_76833.html']	http://web.archive.org/web/20010322200957/http://www.intouch.org/index_76034.html
https://www.snopes.com/fact-check/not-in-touch/	an open letter to terrorists from an american grandfather was written by dr. charles f. stanley, the atlanta pastor who appears on the in touch radio and television broadcasts.	false.	[]		David Mikkelson	['http://web.archive.org/web/20010322200957/http://www.intouch.org/index_76034.html', 'http://web.archive.org/web/20021209093534/http://www.intouch.org/inside/about_us/biography_76833.html']	http://web.archive.org/web/20021209093534/http://www.intouch.org/inside/about_us/biography_76833.html
https://www.snopes.com/fact-check/dare-deviled/	a nyc firefighters dare to osama bin laden brought about the crash of american airlines flight 587.	false.	[]		David Mikkelson	['http://www.firemansong.com/']	http://www.firemansong.com/
https://www.snopes.com/fact-check/charles-schulz-philosophy/	cartoonist charles schulz designed a quiz to demonstrate the importance of having people who care about you.	false.	[]		David Mikkelson	['http://www.schulzmuseum.org/']	http://www.schulzmuseum.org/
https://www.snopes.com/fact-check/peace-pipe/	sending a petition to the united nations will help prevent a war between the u.s. and iraq.	false.	[]		David Mikkelson	['http://www.house.gov', 'http://www.un.int/usa/']	http://www.house.gov
https://www.snopes.com/fact-check/peace-pipe/	sending a petition to the united nations will help prevent a war between the u.s. and iraq.	false.	[]		David Mikkelson	['http://www.house.gov', 'http://www.un.int/usa/']	http://www.un.int/usa/
https://www.snopes.com/fact-check/fire-and-ice/	ice sculpture depicts an angel leaning on the shoulder of an exhausted new york city firefighter.	true.	[]		David Mikkelson	['http://www.city.timmins.on.ca']	http://www.city.timmins.on.ca
https://www.snopes.com/fact-check/doug-christie/	the nbas doug christie nearly choked to death when his wife refused to allow a female doctor to assist him.	false.	[]		David Mikkelson	['http://www.jackiechristie.com/', 'http://www.thebrushback.com/Archives/jchristie_full.htm']	http://www.jackiechristie.com/
https://www.snopes.com/fact-check/doug-christie/	the nbas doug christie nearly choked to death when his wife refused to allow a female doctor to assist him.	false.	[]		David Mikkelson	['http://www.jackiechristie.com/', 'http://www.thebrushback.com/Archives/jchristie_full.htm']	http://www.thebrushback.com/Archives/jchristie_full.htm
https://www.snopes.com/fact-check/jar-jar-drinks/	a policeman unwittingly takes a swig of liquid lsd and is rendered insane.	legend: a policeman unwittingly takes a swig of liquid lsd and is rendered insane.	['Drug Horrors']		David Mikkelson	['http://www.usdoj.gov/dea/pubs/pressrel/pr031300.htm', 'http://www.usdoj.gov/dea/pubs/pressrel/pr031300_01.htm']	http://www.usdoj.gov/dea/pubs/pressrel/pr031300.htm
https://www.snopes.com/fact-check/jar-jar-drinks/	a policeman unwittingly takes a swig of liquid lsd and is rendered insane.	legend: a policeman unwittingly takes a swig of liquid lsd and is rendered insane.	['Drug Horrors']		David Mikkelson	['http://www.usdoj.gov/dea/pubs/pressrel/pr031300.htm', 'http://www.usdoj.gov/dea/pubs/pressrel/pr031300_01.htm']	http://www.usdoj.gov/dea/pubs/pressrel/pr031300_01.htm
https://www.snopes.com/fact-check/robin-hoodwinked/	a bride who requests the theme from robin hood prince of thieves as her processional music is shocked to find herself making her way to the altar to the strains of a different robin hood song.	legend: a bride who requests the theme from robin hood: prince of thieves as her processional music is shocked to find herself making her way to the altar to the strains of a different “robin hood” song.	[]		David Mikkelson	['http://us.imdb.com/Details?0102798', 'http://us.imdb.com/Details?0047706']	http://us.imdb.com/Details?0102798
https://www.snopes.com/fact-check/robin-hoodwinked/	a bride who requests the theme from robin hood prince of thieves as her processional music is shocked to find herself making her way to the altar to the strains of a different robin hood song.	legend: a bride who requests the theme from robin hood: prince of thieves as her processional music is shocked to find herself making her way to the altar to the strains of a different “robin hood” song.	[]		David Mikkelson	['http://us.imdb.com/Details?0102798', 'http://us.imdb.com/Details?0047706']	http://us.imdb.com/Details?0047706
https://www.snopes.com/fact-check/cycle-lops/	motorcyclist is decapitated by a sheet of metal which falls from a passing truck.	legend: motorcyclist is decapitated by a sheet of metal which falls from a passing truck.	['freakish fatalities']		David Mikkelson	['http://www.prairieghosts.com/oh-elmo.html']	http://www.prairieghosts.com/oh-elmo.html
https://www.snopes.com/fact-check/narrow-interview/	an abc news report omitted interviews conducted with several dozen u.s. soldiers in iraq who expressed support for senator john mccain.	false.	[]		David Mikkelson	['http://therewillbetruth.blogspot.com/2008/07/more-on-major-general-buckman.html']	http://therewillbetruth.blogspot.com/2008/07/more-on-major-general-buckman.html
https://www.snopes.com/fact-check/crock-of-ages/	the corporate angel network, an organization that coordinates free air travel for cancer patients, began when cocacola executives arranged for the u.s. navys blue angels to fly a liver from san diego to houston in time for transplant into a little girl.	false.	[]		David Mikkelson	['http://web.archive.org/web/20000620013837/http://www.blueangels.navy.mil/roster-officer.htm', 'http://www.cnn.com/US/9710/18/goizueta.obit.9am/', 'http://www.blueangels.navy.mil/', 'http://www.corpangelnetwork.org/']	http://web.archive.org/web/20000620013837/http://www.blueangels.navy.mil/roster-officer.htm
